Timestamp,Glucose Level (mmol/L)
2023-01-01 08:27:23,6.2
2023-01-01 08:27:24,4.7
2023-01-01 08:27:25,4.3
2023-01-01 08:27:26,6.6
2023-01-01 08:27:27,5.7
2023-01-01 08:27:28,7.1
2023-01-01 08:27:29,4.9
2023-01-01 08:27:30,5.8
2023-01-01 08:27:31,6.9
2023-01-01 08:27:32,6.8
2023-01-01 08:27:33,7.8
2023-01-01 08:27:34,7.5
2023-01-01 08:27:35,7.3
2023-01-01 08:27:36,7.0
2023-01-01 08:27:37,5.5
2023-01-01 08:27:38,6.6
2023-01-01 08:27:39,5.9
2023-01-01 08:27:40,7.3
2023-01-01 08:27:41,7.9
2023-01-01 08:27:42,6.6
2023-01-01 08:27:43,4.8
2023-01-01 08:27:44,5.0
2023-01-01 08:27:45,5.5
2023-01-01 08:27:46,6.1
2023-01-01 08:27:47,6.3
2023-01-01 08:27:48,4.7
2023-01-01 08:27:49,5.7
2023-01-01 08:27:50,7.1
2023-01-01 08:27:51,5.2
2023-01-01 08:27:52,5.9
2023-01-01 08:27:53,7.7
2023-01-01 08:27:54,5.5
2023-01-01 08:27:55,4.1
2023-01-01 08:27:56,5.6
2023-01-01 08:27:57,4.5
2023-01-01 08:27:58,6.0
2023-01-01 08:27:59,5.7
2023-01-01 08:28:00,7.1
2023-01-01 08:28:01,7.7
2023-01-01 08:28:02,7.7
2023-01-01 08:28:03,6.5
2023-01-01 08:28:04,6.5
2023-01-01 08:28:05,6.6
2023-01-01 08:28:06,4.4
2023-01-01 08:28:07,6.8
2023-01-01 08:28:08,5.2
2023-01-01 08:28:09,4.4
2023-01-01 08:28:10,7.2
2023-01-01 08:28:11,7.5
2023-01-01 08:28:12,6.5
2023-01-01 08:28:13,4.2
2023-01-01 08:28:14,4.3
2023-01-01 08:28:15,6.6
2023-01-01 08:28:16,7.2
2023-01-01 08:28:17,7.4
2023-01-01 08:28:18,6.8
2023-01-01 08:28:19,5.2
2023-01-01 08:28:20,8.0
2023-01-01 08:28:21,6.1
2023-01-01 08:28:22,5.3
2023-01-01 08:28:23,5.1
2023-01-01 08:28:24,5.5
2023-01-01 08:28:25,5.4
2023-01-01 08:28:26,4.3
2023-01-01 08:28:27,5.5
2023-01-01 08:28:28,7.5
2023-01-01 08:28:29,6.2
2023-01-01 08:28:30,5.5
2023-01-01 08:28:31,4.4
2023-01-01 08:28:32,6.7
2023-01-01 08:28:33,7.2
2023-01-01 08:28:34,4.3
2023-01-01 08:28:35,4.6
2023-01-01 08:28:36,7.5
2023-01-01 08:28:37,6.6
2023-01-01 08:28:38,4.7
2023-01-01 08:28:39,4.3
2023-01-01 08:28:40,7.7
2023-01-01 08:28:41,4.4
2023-01-01 08:28:42,4.5
2023-01-01 08:28:43,5.0
2023-01-01 08:28:44,4.3
2023-01-01 08:28:45,4.6
2023-01-01 08:28:46,5.4
2023-01-01 08:28:47,6.6
2023-01-01 08:28:48,7.5
2023-01-01 08:28:49,7.5
2023-01-01 08:28:50,7.7
2023-01-01 08:28:51,6.8
2023-01-01 08:28:52,4.5
2023-01-01 08:28:53,4.2
2023-01-01 08:28:54,5.4
2023-01-01 08:28:55,4.2
2023-01-01 08:28:56,6.3
2023-01-01 08:28:57,5.3
2023-01-01 08:28:58,7.0
2023-01-01 08:28:59,4.4
2023-01-01 08:29:00,6.9
2023-01-01 08:29:01,4.3
2023-01-01 08:29:02,6.5
2023-01-01 08:29:03,6.7
2023-01-01 08:29:04,4.9
2023-01-01 08:29:05,5.2
2023-01-01 08:29:06,6.9
2023-01-01 08:29:07,7.6
2023-01-01 08:29:08,4.8
2023-01-01 08:29:09,7.7
2023-01-01 08:29:10,6.9
2023-01-01 08:29:11,5.8
2023-01-01 08:29:12,4.5
2023-01-01 08:29:13,7.8
2023-01-01 08:29:14,4.8
2023-01-01 08:29:15,5.8
2023-01-01 08:29:16,6.4
2023-01-01 08:29:17,7.9
2023-01-01 08:29:18,4.9
2023-01-01 08:29:19,7.5
2023-01-01 08:29:20,4.7
2023-01-01 08:29:21,7.7
2023-01-01 08:29:22,6.9
2023-01-01 08:29:23,4.2
2023-01-01 08:29:24,4.7
2023-01-01 08:29:25,6.4
2023-01-01 08:29:26,4.5
2023-01-01 08:29:27,5.0
2023-01-01 08:29:28,5.8
2023-01-01 08:29:29,4.9
2023-01-01 08:29:30,4.2
2023-01-01 08:29:31,4.6
2023-01-01 08:29:32,6.4
2023-01-01 08:29:33,6.2
2023-01-01 08:29:34,4.5
2023-01-01 08:29:35,4.3
2023-01-01 08:29:36,4.8
2023-01-01 08:29:37,5.2
2023-01-01 08:29:38,4.9
2023-01-01 08:29:39,5.1
2023-01-01 08:29:40,7.8
2023-01-01 08:29:41,5.3
2023-01-01 08:29:42,4.3
2023-01-01 08:29:43,4.6
2023-01-01 08:29:44,4.2
2023-01-01 08:29:45,5.6
2023-01-01 08:29:46,4.1
2023-01-01 08:29:47,5.1
2023-01-01 08:29:48,5.5
2023-01-01 08:29:49,7.9
2023-01-01 08:29:50,4.4
2023-01-01 08:29:51,4.2
2023-01-01 08:29:52,6.3
2023-01-01 08:29:53,8.0
2023-01-01 08:29:54,4.6
2023-01-01 08:29:55,7.1
2023-01-01 08:29:56,6.5
2023-01-01 08:29:57,7.1
2023-01-01 08:29:58,4.7
2023-01-01 08:29:59,7.4
2023-01-01 08:30:00,5.7
2023-01-01 08:30:01,4.1
2023-01-01 08:30:02,6.5
2023-01-01 08:30:03,4.5
2023-01-01 08:30:04,6.3
2023-01-01 08:30:05,5.1
2023-01-01 08:30:06,5.9
2023-01-01 08:30:07,6.8
2023-01-01 08:30:08,5.1
2023-01-01 08:30:09,7.6
2023-01-01 08:30:10,8.0
2023-01-01 08:30:11,7.3
2023-01-01 08:30:12,7.7
2023-01-01 08:30:13,5.1
2023-01-01 08:30:14,5.3
2023-01-01 08:30:15,6.0
2023-01-01 08:30:16,6.2
2023-01-01 08:30:17,7.6
2023-01-01 08:30:18,4.7
2023-01-01 08:30:19,8.0
2023-01-01 08:30:20,7.8
2023-01-01 08:30:21,5.7
2023-01-01 08:30:22,6.6
2023-01-01 08:30:23,4.1
2023-01-01 08:30:24,5.6
2023-01-01 08:30:25,7.7
2023-01-01 08:30:26,4.8
2023-01-01 08:30:27,5.5
2023-01-01 08:30:28,6.3
2023-01-01 08:30:29,7.9
2023-01-01 08:30:30,6.6
2023-01-01 08:30:31,5.0
2023-01-01 08:30:32,7.6
2023-01-01 08:30:33,5.2
2023-01-01 08:30:34,4.2
2023-01-01 08:30:35,5.0
2023-01-01 08:30:36,6.3
2023-01-01 08:30:37,7.4
2023-01-01 08:30:38,6.5
2023-01-01 08:30:39,7.7
2023-01-01 08:30:40,4.2
2023-01-01 08:30:41,4.5
2023-01-01 08:30:42,4.8
2023-01-01 08:30:43,5.2
2023-01-01 08:30:44,5.6
2023-01-01 08:30:45,4.8
2023-01-01 08:30:46,6.8
2023-01-01 08:30:47,6.1
2023-01-01 08:30:48,7.9
2023-01-01 08:30:49,6.5
2023-01-01 08:30:50,5.1
2023-01-01 08:30:51,6.8
2023-01-01 08:30:52,7.4
2023-01-01 08:30:53,7.8
2023-01-01 08:30:54,7.7
2023-01-01 08:30:55,6.5
2023-01-01 08:30:56,5.5
2023-01-01 08:30:57,6.2
2023-01-01 08:30:58,6.2
2023-01-01 08:30:59,6.4
2023-01-01 08:31:00,5.5
2023-01-01 08:31:01,5.5
2023-01-01 08:31:02,4.4
2023-01-01 08:31:03,6.1
2023-01-01 08:31:04,7.3
2023-01-01 08:31:05,6.4
2023-01-01 08:31:06,7.9
2023-01-01 08:31:07,4.5
2023-01-01 08:31:08,5.9
2023-01-01 08:31:09,5.0
2023-01-01 08:31:10,5.0
2023-01-01 08:31:11,4.6
2023-01-01 08:31:12,5.6
2023-01-01 08:31:13,8.0
2023-01-01 08:31:14,4.4
2023-01-01 08:31:15,4.3
2023-01-01 08:31:16,5.8
2023-01-01 08:31:17,7.4
2023-01-01 08:31:18,4.6
2023-01-01 08:31:19,8.0
2023-01-01 08:31:20,6.4
2023-01-01 08:31:21,4.8
2023-01-01 08:31:22,7.7
2023-01-01 08:31:23,5.2
2023-01-01 08:31:24,6.0
2023-01-01 08:31:25,4.1
2023-01-01 08:31:26,6.3
2023-01-01 08:31:27,4.2
2023-01-01 08:31:28,7.4
2023-01-01 08:31:29,6.8
2023-01-01 08:31:30,6.2
2023-01-01 08:31:31,5.2
2023-01-01 08:31:32,6.6
2023-01-01 08:31:33,7.4
2023-01-01 08:31:34,6.6
2023-01-01 08:31:35,4.1
2023-01-01 08:31:36,7.2
2023-01-01 08:31:37,5.2
2023-01-01 08:31:38,7.3
2023-01-01 08:31:39,4.8
2023-01-01 08:31:40,5.8
2023-01-01 08:31:41,6.5
2023-01-01 08:31:42,4.8
2023-01-01 08:31:43,5.5
2023-01-01 08:31:44,5.0
2023-01-01 08:31:45,5.3
2023-01-01 08:31:46,4.9
2023-01-01 08:31:47,8.0
2023-01-01 08:31:48,5.9
2023-01-01 08:31:49,4.8
2023-01-01 08:31:50,6.4
2023-01-01 08:31:51,6.1
2023-01-01 08:31:52,5.4
2023-01-01 08:31:53,5.8
2023-01-01 08:31:54,6.9
2023-01-01 08:31:55,5.5
2023-01-01 08:31:56,5.3
2023-01-01 08:31:57,7.4
2023-01-01 08:31:58,5.0
2023-01-01 08:31:59,7.1
2023-01-01 08:32:00,7.3
2023-01-01 08:32:01,4.7
2023-01-01 08:32:02,7.0
2023-01-01 08:32:03,6.7
2023-01-01 08:32:04,6.7
2023-01-01 08:32:05,4.1
2023-01-01 08:32:06,5.3
2023-01-01 08:32:07,6.3
2023-01-01 08:32:08,5.9
2023-01-01 08:32:09,4.6
2023-01-01 08:32:10,5.7
2023-01-01 08:32:11,4.5
2023-01-01 08:32:12,7.0
2023-01-01 08:32:13,5.9
2023-01-01 08:32:14,5.8
2023-01-01 08:32:15,7.9
2023-01-01 08:32:16,7.3
2023-01-01 08:32:17,4.9
2023-01-01 08:32:18,5.2
2023-01-01 08:32:19,4.2
2023-01-01 08:32:20,7.4
2023-01-01 08:32:21,5.1
2023-01-01 08:32:22,4.6
2023-01-01 08:32:23,4.2
2023-01-01 08:32:24,7.1
2023-01-01 08:32:25,4.3
2023-01-01 08:32:26,5.6
2023-01-01 08:32:27,4.2
2023-01-01 08:32:28,7.8
2023-01-01 08:32:29,6.3
2023-01-01 08:32:30,7.5
2023-01-01 08:32:31,4.2
2023-01-01 08:32:32,4.9
2023-01-01 08:32:33,6.6
2023-01-01 08:32:34,4.4
2023-01-01 08:32:35,4.3
2023-01-01 08:32:36,5.4
2023-01-01 08:32:37,6.0
2023-01-01 08:32:38,6.2
2023-01-01 08:32:39,4.6
2023-01-01 08:32:40,4.6
2023-01-01 08:32:41,6.5
2023-01-01 08:32:42,4.3
2023-01-01 08:32:43,5.3
2023-01-01 08:32:44,5.6
2023-01-01 08:32:45,5.9
2023-01-01 08:32:46,6.7
2023-01-01 08:32:47,7.9
2023-01-01 08:32:48,6.3
2023-01-01 08:32:49,5.7
2023-01-01 08:32:50,5.2
2023-01-01 08:32:51,7.6
2023-01-01 08:32:52,4.7
2023-01-01 08:32:53,5.2
2023-01-01 08:32:54,6.6
2023-01-01 08:32:55,5.5
2023-01-01 08:32:56,6.6
2023-01-01 08:32:57,7.3
2023-01-01 08:32:58,6.1
2023-01-01 08:32:59,5.9
2023-01-01 08:33:00,7.3
2023-01-01 08:33:01,7.0
2023-01-01 08:33:02,7.6
2023-01-01 08:33:03,4.7
2023-01-01 08:33:04,5.4
2023-01-01 08:33:05,7.3
2023-01-01 08:33:06,7.4
2023-01-01 08:33:07,4.7
2023-01-01 08:33:08,7.1
2023-01-01 08:33:09,4.1
2023-01-01 08:33:10,7.0
2023-01-01 08:33:11,5.2
2023-01-01 08:33:12,7.6
2023-01-01 08:33:13,7.4
2023-01-01 08:33:14,7.7
2023-01-01 08:33:15,5.1
2023-01-01 08:33:16,7.7
2023-01-01 08:33:17,5.7
2023-01-01 08:33:18,5.6
2023-01-01 08:33:19,6.9
2023-01-01 08:33:20,6.2
2023-01-01 08:33:21,5.2
2023-01-01 08:33:22,5.5
2023-01-01 08:33:23,4.7
2023-01-01 08:33:24,4.6
2023-01-01 08:33:25,5.5
2023-01-01 08:33:26,4.3
2023-01-01 08:33:27,8.0
2023-01-01 08:33:28,7.7
2023-01-01 08:33:29,7.7
2023-01-01 08:33:30,7.3
2023-01-01 08:33:31,6.0
2023-01-01 08:33:32,5.8
2023-01-01 08:33:33,7.1
2023-01-01 08:33:34,5.1
2023-01-01 08:33:35,7.7
2023-01-01 08:33:36,6.4
2023-01-01 08:33:37,5.7
2023-01-01 08:33:38,6.6
2023-01-01 08:33:39,4.0
2023-01-01 08:33:40,7.4
2023-01-01 08:33:41,5.4
2023-01-01 08:33:42,4.6
2023-01-01 08:33:43,7.8
2023-01-01 08:33:44,5.6
2023-01-01 08:33:45,4.2
2023-01-01 08:33:46,7.3
2023-01-01 08:33:47,4.9
2023-01-01 08:33:48,4.2
2023-01-01 08:33:49,6.0
2023-01-01 08:33:50,7.4
2023-01-01 08:33:51,7.9
2023-01-01 08:33:52,5.0
2023-01-01 08:33:53,4.7
2023-01-01 08:33:54,4.8
2023-01-01 08:33:55,6.2
2023-01-01 08:33:56,4.4
2023-01-01 08:33:57,7.2
2023-01-01 08:33:58,6.0
2023-01-01 08:33:59,4.1
2023-01-01 08:34:00,6.3
2023-01-01 08:34:01,6.1
2023-01-01 08:34:02,5.5
2023-01-01 08:34:03,7.2
2023-01-01 08:34:04,7.3
2023-01-01 08:34:05,7.6
2023-01-01 08:34:06,5.0
2023-01-01 08:34:07,5.0
2023-01-01 08:34:08,4.2
2023-01-01 08:34:09,4.5
2023-01-01 08:34:10,7.8
2023-01-01 08:34:11,4.2
2023-01-01 08:34:12,8.0
2023-01-01 08:34:13,7.9
2023-01-01 08:34:14,5.2
2023-01-01 08:34:15,5.9
2023-01-01 08:34:16,5.3
2023-01-01 08:34:17,6.4
2023-01-01 08:34:18,5.2
2023-01-01 08:34:19,7.3
2023-01-01 08:34:20,4.0
2023-01-01 08:34:21,7.1
2023-01-01 08:34:22,7.6
2023-01-01 08:34:23,8.0
2023-01-01 08:34:24,7.1
2023-01-01 08:34:25,7.0
2023-01-01 08:34:26,4.1
2023-01-01 08:34:27,5.6
2023-01-01 08:34:28,4.7
2023-01-01 08:34:29,5.0
2023-01-01 08:34:30,6.4
2023-01-01 08:34:31,5.4
2023-01-01 08:34:32,5.6
2023-01-01 08:34:33,4.5
2023-01-01 08:34:34,6.6
2023-01-01 08:34:35,7.6
2023-01-01 08:34:36,5.7
2023-01-01 08:34:37,4.2
2023-01-01 08:34:38,4.2
2023-01-01 08:34:39,6.3
2023-01-01 08:34:40,6.9
2023-01-01 08:34:41,7.4
2023-01-01 08:34:42,5.2
2023-01-01 08:34:43,5.8
2023-01-01 08:34:44,8.0
2023-01-01 08:34:45,6.1
2023-01-01 08:34:46,5.2
2023-01-01 08:34:47,5.9
2023-01-01 08:34:48,5.0
2023-01-01 08:34:49,6.6
2023-01-01 08:34:50,7.3
2023-01-01 08:34:51,7.8
2023-01-01 08:34:52,7.1
2023-01-01 08:34:53,4.3
2023-01-01 08:34:54,4.0
2023-01-01 08:34:55,7.7
2023-01-01 08:34:56,5.2
2023-01-01 08:34:57,6.7
2023-01-01 08:34:58,7.0
2023-01-01 08:34:59,5.7
2023-01-01 08:35:00,5.3
2023-01-01 08:35:01,5.7
2023-01-01 08:35:02,4.5
2023-01-01 08:35:03,7.3
2023-01-01 08:35:04,5.7
2023-01-01 08:35:05,6.5
2023-01-01 08:35:06,6.7
2023-01-01 08:35:07,6.8
2023-01-01 08:35:08,6.4
2023-01-01 08:35:09,4.2
2023-01-01 08:35:10,4.7
2023-01-01 08:35:11,7.6
2023-01-01 08:35:12,7.3
2023-01-01 08:35:13,6.4
2023-01-01 08:35:14,5.1
2023-01-01 08:35:15,5.9
2023-01-01 08:35:16,7.4
2023-01-01 08:35:17,7.0
2023-01-01 08:35:18,7.7
2023-01-01 08:35:19,7.3
2023-01-01 08:35:20,7.5
2023-01-01 08:35:21,5.5
2023-01-01 08:35:22,4.0
2023-01-01 08:35:23,5.4
2023-01-01 08:35:24,6.6
2023-01-01 08:35:25,7.8
2023-01-01 08:35:26,7.4
2023-01-01 08:35:27,6.1
2023-01-01 08:35:28,6.7
2023-01-01 08:35:29,4.7
2023-01-01 08:35:30,4.6
2023-01-01 08:35:31,7.2
2023-01-01 08:35:32,6.1
2023-01-01 08:35:33,7.6
2023-01-01 08:35:34,4.1
2023-01-01 08:35:35,7.0
2023-01-01 08:35:36,8.0
2023-01-01 08:35:37,7.2
2023-01-01 08:35:38,6.7
2023-01-01 08:35:39,4.1
2023-01-01 08:35:40,7.5
2023-01-01 08:35:41,7.7
2023-01-01 08:35:42,7.5
2023-01-01 08:35:43,5.4
2023-01-01 08:35:44,6.2
2023-01-01 08:35:45,4.4
2023-01-01 08:35:46,6.9
2023-01-01 08:35:47,5.0
2023-01-01 08:35:48,5.6
2023-01-01 08:35:49,8.0
2023-01-01 08:35:50,6.6
2023-01-01 08:35:51,7.8
2023-01-01 08:35:52,5.8
2023-01-01 08:35:53,4.8
2023-01-01 08:35:54,6.6
2023-01-01 08:35:55,5.6
2023-01-01 08:35:56,5.3
2023-01-01 08:35:57,7.8
2023-01-01 08:35:58,7.9
2023-01-01 08:35:59,7.1
2023-01-01 08:36:00,4.4
2023-01-01 08:36:01,4.8
2023-01-01 08:36:02,7.3
2023-01-01 08:36:03,4.1
2023-01-01 08:36:04,5.4
2023-01-01 08:36:05,5.8
2023-01-01 08:36:06,4.1
2023-01-01 08:36:07,4.6
2023-01-01 08:36:08,5.4
2023-01-01 08:36:09,7.3
2023-01-01 08:36:10,4.6
2023-01-01 08:36:11,4.9
2023-01-01 08:36:12,5.9
2023-01-01 08:36:13,7.4
2023-01-01 08:36:14,5.9
2023-01-01 08:36:15,4.9
2023-01-01 08:36:16,7.2
2023-01-01 08:36:17,5.4
2023-01-01 08:36:18,6.5
2023-01-01 08:36:19,6.3
2023-01-01 08:36:20,6.6
2023-01-01 08:36:21,4.5
2023-01-01 08:36:22,7.2
2023-01-01 08:36:23,5.7
2023-01-01 08:36:24,5.5
2023-01-01 08:36:25,7.7
2023-01-01 08:36:26,4.1
2023-01-01 08:36:27,4.8
2023-01-01 08:36:28,6.1
2023-01-01 08:36:29,6.0
2023-01-01 08:36:30,5.0
2023-01-01 08:36:31,4.9
2023-01-01 08:36:32,4.2
2023-01-01 08:36:33,4.0
2023-01-01 08:36:34,6.4
2023-01-01 08:36:35,7.3
2023-01-01 08:36:36,6.7
2023-01-01 08:36:37,5.8
2023-01-01 08:36:38,4.4
2023-01-01 08:36:39,5.0
2023-01-01 08:36:40,5.3
2023-01-01 08:36:41,7.9
2023-01-01 08:36:42,5.3
2023-01-01 08:36:43,5.5
2023-01-01 08:36:44,6.7
2023-01-01 08:36:45,6.7
2023-01-01 08:36:46,4.2
2023-01-01 08:36:47,6.8
2023-01-01 08:36:48,6.5
2023-01-01 08:36:49,4.1
2023-01-01 08:36:50,4.3
2023-01-01 08:36:51,4.7
2023-01-01 08:36:52,5.6
2023-01-01 08:36:53,4.4
2023-01-01 08:36:54,6.7
2023-01-01 08:36:55,7.9
2023-01-01 08:36:56,5.2
2023-01-01 08:36:57,6.9
2023-01-01 08:36:58,5.5
2023-01-01 08:36:59,5.9
2023-01-01 08:37:00,7.9
2023-01-01 08:37:01,4.7
2023-01-01 08:37:02,7.8
2023-01-01 08:37:03,7.4
2023-01-01 08:37:04,6.9
2023-01-01 08:37:05,4.1
2023-01-01 08:37:06,5.0
2023-01-01 08:37:07,4.4
2023-01-01 08:37:08,4.9
2023-01-01 08:37:09,7.5
2023-01-01 08:37:10,7.8
2023-01-01 08:37:11,6.8
2023-01-01 08:37:12,7.8
2023-01-01 08:37:13,7.6
2023-01-01 08:37:14,5.2
2023-01-01 08:37:15,5.7
2023-01-01 08:37:16,5.4
2023-01-01 08:37:17,7.8
2023-01-01 08:37:18,7.3
2023-01-01 08:37:19,6.5
2023-01-01 08:37:20,7.5
2023-01-01 08:37:21,6.7
2023-01-01 08:37:22,4.7
2023-01-01 08:37:23,7.2
2023-01-01 08:37:24,4.5
2023-01-01 08:37:25,7.8
2023-01-01 08:37:26,4.4
2023-01-01 08:37:27,6.1
2023-01-01 08:37:28,6.3
2023-01-01 08:37:29,6.0
2023-01-01 08:37:30,5.7
2023-01-01 08:37:31,7.8
2023-01-01 08:37:32,5.0
2023-01-01 08:37:33,6.1
2023-01-01 08:37:34,7.4
2023-01-01 08:37:35,5.6
2023-01-01 08:37:36,4.3
2023-01-01 08:37:37,6.1
2023-01-01 08:37:38,5.5
2023-01-01 08:37:39,4.9
2023-01-01 08:37:40,7.9
2023-01-01 08:37:41,7.6
2023-01-01 08:37:42,5.7
2023-01-01 08:37:43,5.9
2023-01-01 08:37:44,6.2
2023-01-01 08:37:45,4.7
2023-01-01 08:37:46,4.1
2023-01-01 08:37:47,5.3
2023-01-01 08:37:48,5.7
2023-01-01 08:37:49,6.6
2023-01-01 08:37:50,7.7
2023-01-01 08:37:51,6.7
2023-01-01 08:37:52,5.4
2023-01-01 08:37:53,7.6
2023-01-01 08:37:54,6.2
2023-01-01 08:37:55,6.4
2023-01-01 08:37:56,4.7
2023-01-01 08:37:57,7.2
2023-01-01 08:37:58,5.8
2023-01-01 08:37:59,4.9
2023-01-01 08:38:00,4.3
2023-01-01 08:38:01,4.2
2023-01-01 08:38:02,4.0
2023-01-01 08:38:03,6.8
2023-01-01 08:38:04,4.9
2023-01-01 08:38:05,4.4
2023-01-01 08:38:06,6.9
2023-01-01 08:38:07,5.7
2023-01-01 08:38:08,5.6
2023-01-01 08:38:09,7.9
2023-01-01 08:38:10,5.3
2023-01-01 08:38:11,5.4
2023-01-01 08:38:12,6.1
2023-01-01 08:38:13,4.4
2023-01-01 08:38:14,4.3
2023-01-01 08:38:15,4.8
2023-01-01 08:38:16,7.4
2023-01-01 08:38:17,7.4
2023-01-01 08:38:18,6.8
2023-01-01 08:38:19,4.2
2023-01-01 08:38:20,5.8
2023-01-01 08:38:21,4.9
2023-01-01 08:38:22,6.8
2023-01-01 08:38:23,4.6
2023-01-01 08:38:24,4.8
2023-01-01 08:38:25,7.1
2023-01-01 08:38:26,5.5
2023-01-01 08:38:27,6.8
2023-01-01 08:38:28,6.6
2023-01-01 08:38:29,4.6
2023-01-01 08:38:30,5.0
2023-01-01 08:38:31,5.5
2023-01-01 08:38:32,7.7
2023-01-01 08:38:33,6.7
2023-01-01 08:38:34,5.6
2023-01-01 08:38:35,5.5
2023-01-01 08:38:36,7.6
2023-01-01 08:38:37,5.2
2023-01-01 08:38:38,6.4
2023-01-01 08:38:39,7.4
2023-01-01 08:38:40,7.1
2023-01-01 08:38:41,4.9
2023-01-01 08:38:42,5.5
2023-01-01 08:38:43,6.7
2023-01-01 08:38:44,4.0
2023-01-01 08:38:45,7.7
2023-01-01 08:38:46,7.5
2023-01-01 08:38:47,5.1
2023-01-01 08:38:48,6.6
2023-01-01 08:38:49,4.1
2023-01-01 08:38:50,8.0
2023-01-01 08:38:51,4.2
2023-01-01 08:38:52,7.3
2023-01-01 08:38:53,4.1
2023-01-01 08:38:54,5.7
2023-01-01 08:38:55,6.5
2023-01-01 08:38:56,5.7
2023-01-01 08:38:57,7.3
2023-01-01 08:38:58,5.1
2023-01-01 08:38:59,7.0
2023-01-01 08:39:00,6.3
2023-01-01 08:39:01,5.5
2023-01-01 08:39:02,6.9
2023-01-01 08:39:03,5.9
2023-01-01 08:39:04,6.0
2023-01-01 08:39:05,6.2
2023-01-01 08:39:06,4.3
2023-01-01 08:39:07,7.3
2023-01-01 08:39:08,4.4
2023-01-01 08:39:09,4.2
2023-01-01 08:39:10,4.5
2023-01-01 08:39:11,4.7
2023-01-01 08:39:12,7.6
2023-01-01 08:39:13,6.9
2023-01-01 08:39:14,4.0
2023-01-01 08:39:15,7.3
2023-01-01 08:39:16,4.1
2023-01-01 08:39:17,6.6
2023-01-01 08:39:18,5.2
2023-01-01 08:39:19,4.1
2023-01-01 08:39:20,7.3
2023-01-01 08:39:21,4.1
2023-01-01 08:39:22,5.2
2023-01-01 08:39:23,6.7
2023-01-01 08:39:24,7.0
2023-01-01 08:39:25,4.3
2023-01-01 08:39:26,4.7
2023-01-01 08:39:27,5.9
2023-01-01 08:39:28,6.0
2023-01-01 08:39:29,7.3
2023-01-01 08:39:30,6.9
2023-01-01 08:39:31,7.2
2023-01-01 08:39:32,7.9
2023-01-01 08:39:33,7.9
2023-01-01 08:39:34,6.1
2023-01-01 08:39:35,4.9
2023-01-01 08:39:36,6.7
2023-01-01 08:39:37,7.8
2023-01-01 08:39:38,4.1
2023-01-01 08:39:39,4.7
2023-01-01 08:39:40,8.0
2023-01-01 08:39:41,6.5
2023-01-01 08:39:42,5.9
2023-01-01 08:39:43,7.2
2023-01-01 08:39:44,6.3
2023-01-01 08:39:45,4.6
2023-01-01 08:39:46,4.4
2023-01-01 08:39:47,6.0
2023-01-01 08:39:48,6.9
2023-01-01 08:39:49,4.2
2023-01-01 08:39:50,6.4
2023-01-01 08:39:51,7.4
2023-01-01 08:39:52,6.2
2023-01-01 08:39:53,5.9
2023-01-01 08:39:54,6.4
2023-01-01 08:39:55,7.7
2023-01-01 08:39:56,7.5
2023-01-01 08:39:57,7.9
2023-01-01 08:39:58,4.3
2023-01-01 08:39:59,6.3
2023-01-01 08:40:00,7.8
2023-01-01 08:40:01,4.2
2023-01-01 08:40:02,4.5
2023-01-01 08:40:03,5.1
2023-01-01 08:40:04,6.9
2023-01-01 08:40:05,4.0
2023-01-01 08:40:06,6.2
2023-01-01 08:40:07,7.4
2023-01-01 08:40:08,5.9
2023-01-01 08:40:09,6.8
2023-01-01 08:40:10,4.7
2023-01-01 08:40:11,4.2
2023-01-01 08:40:12,7.2
2023-01-01 08:40:13,5.4
2023-01-01 08:40:14,4.8
2023-01-01 08:40:15,6.0
2023-01-01 08:40:16,7.1
2023-01-01 08:40:17,4.4
2023-01-01 08:40:18,7.4
2023-01-01 08:40:19,6.4
2023-01-01 08:40:20,5.9
2023-01-01 08:40:21,5.7
2023-01-01 08:40:22,7.3
2023-01-01 08:40:23,6.8
2023-01-01 08:40:24,7.7
2023-01-01 08:40:25,5.7
2023-01-01 08:40:26,4.6
2023-01-01 08:40:27,6.0
2023-01-01 08:40:28,7.6
2023-01-01 08:40:29,5.4
2023-01-01 08:40:30,7.7
2023-01-01 08:40:31,4.7
2023-01-01 08:40:32,5.2
2023-01-01 08:40:33,6.1
2023-01-01 08:40:34,7.3
2023-01-01 08:40:35,6.1
2023-01-01 08:40:36,7.0
2023-01-01 08:40:37,7.7
2023-01-01 08:40:38,6.3
2023-01-01 08:40:39,4.8
2023-01-01 08:40:40,6.6
2023-01-01 08:40:41,6.3
2023-01-01 08:40:42,6.8
2023-01-01 08:40:43,5.7
2023-01-01 08:40:44,6.2
2023-01-01 08:40:45,4.2
2023-01-01 08:40:46,6.4
2023-01-01 08:40:47,4.2
2023-01-01 08:40:48,4.2
2023-01-01 08:40:49,6.0
2023-01-01 08:40:50,5.5
2023-01-01 08:40:51,4.9
2023-01-01 08:40:52,4.3
2023-01-01 08:40:53,8.0
2023-01-01 08:40:54,5.4
2023-01-01 08:40:55,7.3
2023-01-01 08:40:56,7.7
2023-01-01 08:40:57,5.3
2023-01-01 08:40:58,4.9
2023-01-01 08:40:59,6.0
2023-01-01 08:41:00,4.9
2023-01-01 08:41:01,5.0
2023-01-01 08:41:02,6.0
2023-01-01 08:41:03,7.4
2023-01-01 08:41:04,6.9
